"category","product_name","brand","price","stock","origin","general_description","shipping_infor","guarantee_details","image_url","Matierial","Style"
"Kính cận","Montblanc Nam – Gọng kính Kim loại – Mã MB0245O_56_004","Montblanc","11.700.000VND","185","Ý","Mỗi chiếc mắt kính Montblanc tạo ra đều thể hiện sự xuất sắc và sự tận tụy của các nghệ nhân lành nghề. Với sự tôn trọng đối với truyền thống và sáng tạo, Montblanc đã trở thành biểu tượng của phong cách và đẳng cấp trong thế thới thời trang và phụ kiện xa xỉ","Giao hàng từ 2–5 ngày tùy khu vực. Hỗ trợ đổi trả trong vòng 30 ngày.","1 năm","https://kinhhaitrieu.com/wp-content/uploads/2024/09/mat-kinh-montblanc-mb0236sk-60-003-chinh-hang-100-1.jpg","Nhựa","Vuông"
"Kính cận","Montblanc Unisex – Gọng kính Kim loại – Mã MB0030O_57_003","Montblanc","9.800.000VND","152","Ý","Mỗi chiếc mắt kính Montblanc tạo ra đều thể hiện sự xuất sắc và sự tận tụy của các nghệ nhân lành nghề. Với sự tôn trọng đối với truyền thống và sáng tạo, Montblanc đã trở thành biểu tượng của phong cách và đẳng cấp trong thế thới thời trang và phụ kiện xa xỉ","Giao hàng từ 2–5 ngày tùy khu vực. Hỗ trợ đổi trả trong vòng 30 ngày.","1 năm","https://kinhhaitrieu.com/wp-content/uploads/2024/09/mat-kinh-montblanc-mb0234ok-54-005-chinh-hang-100-1.jpg","Kim loại","Vuông"
"Kính cận","Montblanc Unisex – Gọng kính Kim loại – Mã MB0071O_56_005","Montblanc","10.900.000VND","117","Ý","Mỗi chiếc mắt kính Montblanc tạo ra đều thể hiện sự xuất sắc và sự tận tụy của các nghệ nhân lành nghề. Với sự tôn trọng đối với truyền thống và sáng tạo, Montblanc đã trở thành biểu tượng của phong cách và đẳng cấp trong thế thới thời trang và phụ kiện xa xỉ","Giao hàng từ 2–5 ngày tùy khu vực. Hỗ trợ đổi trả trong vòng 30 ngày.","1 năm","https://kinhhaitrieu.com/wp-content/uploads/2024/09/mat-kinh-montblanc-mb0030o-57-003-chinh-hang-100-1.jpg","Kim loại","Vuông"
"Kính cận","Montblanc Unisex – Gọng kính Kim loại – Mã MB0072O_57_003","Montblanc","11.600.000VND","177","Ý","Mỗi chiếc mắt kính Montblanc tạo ra đều thể hiện sự xuất sắc và sự tận tụy của các nghệ nhân lành nghề. Với sự tôn trọng đối với truyền thống và sáng tạo, Montblanc đã trở thành biểu tượng của phong cách và đẳng cấp trong thế thới thời trang và phụ kiện xa xỉ","Giao hàng từ 2–5 ngày tùy khu vực. Hỗ trợ đổi trả trong vòng 30 ngày.","1 năm","data:image/svg+xml,%3Csvg%20viewBox%3D%220%200%201199%201199%22%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%3E%3C%2Fsvg%3E","Kim loại","Tròn"
"Kính cận","Montblanc Unisex – Gọng kính Kim loại – Mã MB0072O_57_004","Montblanc","11.600.000VND","151","Ý","Mỗi chiếc mắt kính Montblanc tạo ra đều thể hiện sự xuất sắc và sự tận tụy của các nghệ nhân lành nghề. Với sự tôn trọng đối với truyền thống và sáng tạo, Montblanc đã trở thành biểu tượng của phong cách và đẳng cấp trong thế thới thời trang và phụ kiện xa xỉ","Giao hàng từ 2–5 ngày tùy khu vực. Hỗ trợ đổi trả trong vòng 30 ngày.","1 năm","data:image/svg+xml,%3Csvg%20viewBox%3D%220%200%201199%201199%22%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%3E%3C%2Fsvg%3E","Kim loại","Tròn"
"Kính cận","Montblanc Unisex – Gọng kính Kim loại – Mã MB0212O_56_004","Montblanc","13.400.000VND","117","Ý","Mỗi chiếc mắt kính Montblanc tạo ra đều thể hiện sự xuất sắc và sự tận tụy của các nghệ nhân lành nghề. Với sự tôn trọng đối với truyền thống và sáng tạo, Montblanc đã trở thành biểu tượng của phong cách và đẳng cấp trong thế thới thời trang và phụ kiện xa xỉ","Giao hàng từ 2–5 ngày tùy khu vực. Hỗ trợ đổi trả trong vòng 30 ngày.","1 năm","data:image/svg+xml,%3Csvg%20viewBox%3D%220%200%201199%201199%22%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%3E%3C%2Fsvg%3E","Kim loại","Tròn"
"Kính cận","Montblanc Unisex – Gọng kính Kim loại – Mã MB0215O_55_001","Montblanc","12.200.000VND","152","Ý","Mỗi chiếc mắt kính Montblanc tạo ra đều thể hiện sự xuất sắc và sự tận tụy của các nghệ nhân lành nghề. Với sự tôn trọng đối với truyền thống và sáng tạo, Montblanc đã trở thành biểu tượng của phong cách và đẳng cấp trong thế thới thời trang và phụ kiện xa xỉ","Giao hàng từ 2–5 ngày tùy khu vực. Hỗ trợ đổi trả trong vòng 30 ngày.","1 năm","https://kinhhaitrieu.com/wp-content/uploads/2023/11/MONTBLANC-MB0212O_56_004-2.jpg","Kim loại","Vuông"
"Kính cận","Montblanc Unisex – Gọng kính Kim loại – Mã MB0220OA_56_004","Montblanc","12.900.000VND","124","Ý","Mỗi chiếc mắt kính Montblanc tạo ra đều thể hiện sự xuất sắc và sự tận tụy của các nghệ nhân lành nghề. Với sự tôn trọng đối với truyền thống và sáng tạo, Montblanc đã trở thành biểu tượng của phong cách và đẳng cấp trong thế thới thời trang và phụ kiện xa xỉ","Giao hàng từ 2–5 ngày tùy khu vực. Hỗ trợ đổi trả trong vòng 30 ngày.","1 năm","https://kinhhaitrieu.com/wp-content/uploads/2023/11/MONTBLANC-MB0220OA_56_004-2.jpg","Kim loại","Tròn"
"Kính cận","Montblanc Unisex – Gọng kính Kim loại – Mã MB0234OK_54_005","Montblanc","13.800.000VND","172","Ý","Mỗi chiếc mắt kính Montblanc tạo ra đều thể hiện sự xuất sắc và sự tận tụy của các nghệ nhân lành nghề. Với sự tôn trọng đối với truyền thống và sáng tạo, Montblanc đã trở thành biểu tượng của phong cách và đẳng cấp trong thế thới thời trang và phụ kiện xa xỉ","Giao hàng từ 2–5 ngày tùy khu vực. Hỗ trợ đổi trả trong vòng 30 ngày.","1 năm","data:image/svg+xml,%3Csvg%20viewBox%3D%220%200%20900%20900%22%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%3E%3C%2Fsvg%3E","Kim loại","Vuông"
"Kính cận","Montblanc Unisex – Gọng kính Kim loại – Mã MB0241O_54_002","Montblanc","13.700.000VND","176","Ý","Mỗi chiếc mắt kính Montblanc tạo ra đều thể hiện sự xuất sắc và sự tận tụy của các nghệ nhân lành nghề. Với sự tôn trọng đối với truyền thống và sáng tạo, Montblanc đã trở thành biểu tượng của phong cách và đẳng cấp trong thế thới thời trang và phụ kiện xa xỉ","Giao hàng từ 2–5 ngày tùy khu vực. Hỗ trợ đổi trả trong vòng 30 ngày.","1 năm","https://kinhhaitrieu.com/wp-content/uploads/2024/04/Montdlanc-MB0241O_54_002-2.jpg","Kim loại","Tròn"
"Kính cận","Montblanc Unisex – Gọng kính Kim loại – Nhựa – Mã MB0220OA_56_005","Montblanc","12.900.000VND","107","Ý","Mỗi chiếc mắt kính Montblanc tạo ra đều thể hiện sự xuất sắc và sự tận tụy của các nghệ nhân lành nghề. Với sự tôn trọng đối với truyền thống và sáng tạo, Montblanc đã trở thành biểu tượng của phong cách và đẳng cấp trong thế thới thời trang và phụ kiện xa xỉ","Giao hàng từ 2–5 ngày tùy khu vực. Hỗ trợ đổi trả trong vòng 30 ngày.","1 năm","data:image/svg+xml,%3Csvg%20viewBox%3D%220%200%201199%201199%22%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%3E%3C%2Fsvg%3E","Kim loại","Tròn"
"Kính cận","Montblanc Unisex – Gọng kính Nhựa, Kim loại – Mã MB0316OA_55_002","Montblanc","17.900.000VND","100","Ý","Mỗi chiếc mắt kính Montblanc tạo ra đều thể hiện sự xuất sắc và sự tận tụy của các nghệ nhân lành nghề. Với sự tôn trọng đối với truyền thống và sáng tạo, Montblanc đã trở thành biểu tượng của phong cách và đẳng cấp trong thế thới thời trang và phụ kiện xa xỉ","Giao hàng từ 2–5 ngày tùy khu vực. Hỗ trợ đổi trả trong vòng 30 ngày.","1 năm","https://kinhhaitrieu.com/wp-content/uploads/2024/09/mat-kinh-montblanc-mb0316oa-55-002-chinh-hang-100-1.jpg","Nhựa","Oval"
"Kính cận","Oakley Admission Unisex – Gọng kính Nhựa – Mã 0OX8056F_805601_55","Oakley","3.720.000VND","173","Mỹ","mắt kính Oakley tối ưu hóa đọ an toàn đạt hiểu quả cao. Đáp ứng các yêu cầu khắt khe của vận động viên chuyên nghiệp mang lại tầm nhìn rõ, sắc nét và trung thực nhất cho các tín đồ mê thể thao","Giao hàng từ 2–5 ngày tùy khu vực. Hỗ trợ đổi trả trong vòng 30 ngày.","1 năm","data:image/svg+xml,%3Csvg%20viewBox%3D%220%200%201199%201199%22%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%3E%3C%2Fsvg%3E","Nhựa","Tròn"
"Kính cận","Oakley Admission Unisex – Gọng kính Nhựa – Mã 0OX8056F_805603_57","Oakley","3.720.000VND","186","Mỹ","mắt kính Oakley tối ưu hóa đọ an toàn đạt hiểu quả cao. Đáp ứng các yêu cầu khắt khe của vận động viên chuyên nghiệp mang lại tầm nhìn rõ, sắc nét và trung thực nhất cho các tín đồ mê thể thao","Giao hàng từ 2–5 ngày tùy khu vực. Hỗ trợ đổi trả trong vòng 30 ngày.","1 năm","data:image/svg+xml,%3Csvg%20viewBox%3D%220%200%201199%201199%22%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%3E%3C%2Fsvg%3E","Nhựa","Tròn"
"Kính cận","Oakley Exchange Unisex – Gọng kính Nhựa – Mã 0OX8055_805503_56","Oakley","4.460.000VND","181","Mỹ","mắt kính Oakley tối ưu hóa đọ an toàn đạt hiểu quả cao. Đáp ứng các yêu cầu khắt khe của vận động viên chuyên nghiệp mang lại tầm nhìn rõ, sắc nét và trung thực nhất cho các tín đồ mê thể thao","Giao hàng từ 2–5 ngày tùy khu vực. Hỗ trợ đổi trả trong vòng 30 ngày.","1 năm","data:image/svg+xml,%3Csvg%20viewBox%3D%220%200%201199%201199%22%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%3E%3C%2Fsvg%3E","Nhựa","Vuông"
"Kính cận","Oakley Extender Unisex – Gọng kính Kim loại – Mã 0OX3249_324903_58","Oakley","3.860.000VND","107","Mỹ","mắt kính Oakley tối ưu hóa đọ an toàn đạt hiểu quả cao. Đáp ứng các yêu cầu khắt khe của vận động viên chuyên nghiệp mang lại tầm nhìn rõ, sắc nét và trung thực nhất cho các tín đồ mê thể thao","Giao hàng từ 2–5 ngày tùy khu vực. Hỗ trợ đổi trả trong vòng 30 ngày.","1 năm","https://kinhhaitrieu.com/wp-content/uploads/2023/11/mat-kinh-oakley-0ox3249-324903-58-1.jpg","Kim loại","Tròn"
"Kính cận","Oakley Gauge 3.1 Unisex – Gọng kính Titan – Mã 0OX5126_512602_54","Oakley","6.350.000VND","191","Mỹ","mắt kính Oakley tối ưu hóa đọ an toàn đạt hiểu quả cao. Đáp ứng các yêu cầu khắt khe của vận động viên chuyên nghiệp mang lại tầm nhìn rõ, sắc nét và trung thực nhất cho các tín đồ mê thể thao","Giao hàng từ 2–5 ngày tùy khu vực. Hỗ trợ đổi trả trong vòng 30 ngày.","1 năm","https://kinhhaitrieu.com/wp-content/uploads/2023/11/OAKLEY-0OX5126_512602_54-2.jpg","Titan","Vuông"
"Kính cận","Oakley Metal Plate TI Nam – Gọng kính Titan – Mã 0OX5153_515302_56","Oakley","6.060.000VND","184","Mỹ","mắt kính Oakley tối ưu hóa đọ an toàn đạt hiểu quả cao. Đáp ứng các yêu cầu khắt khe của vận động viên chuyên nghiệp mang lại tầm nhìn rõ, sắc nét và trung thực nhất cho các tín đồ mê thể thao","Giao hàng từ 2–5 ngày tùy khu vực. Hỗ trợ đổi trả trong vòng 30 ngày.","1 năm","data:image/svg+xml,%3Csvg%20viewBox%3D%220%200%201199%201199%22%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%3E%3C%2Fsvg%3E","Titan","Vuông"
"Kính cận","Oakley Socket 5.5 Unisex – Gọng kính Kim loại – Mã 0OX3218_321801_56","Oakley","4.260.000VND","198","Mỹ","mắt kính Oakley tối ưu hóa đọ an toàn đạt hiểu quả cao. Đáp ứng các yêu cầu khắt khe của vận động viên chuyên nghiệp mang lại tầm nhìn rõ, sắc nét và trung thực nhất cho các tín đồ mê thể thao","Giao hàng từ 2–5 ngày tùy khu vực. Hỗ trợ đổi trả trong vòng 30 ngày.","1 năm","https://kinhhaitrieu.com/wp-content/uploads/2023/11/OAKLEY-0OX3218_321801_56-3.jpg","Kim loại","Vuông"
"Kính cận","Oakley Sway Bar 0.5 Unisex – Gọng kính Titan – Mã 0OX5076_507604_56","Oakley","6.460.000VND","156","Mỹ","mắt kính Oakley tối ưu hóa đọ an toàn đạt hiểu quả cao. Đáp ứng các yêu cầu khắt khe của vận động viên chuyên nghiệp mang lại tầm nhìn rõ, sắc nét và trung thực nhất cho các tín đồ mê thể thao","Giao hàng từ 2–5 ngày tùy khu vực. Hỗ trợ đổi trả trong vòng 30 ngày.","1 năm","https://kinhhaitrieu.com/wp-content/uploads/2023/11/OAKLEY-0OX5076_507604_56-2.jpg","Titan","Tròn"
"Kính cận","Oakley Sway Bar Unisex – Gọng kính Kim loại – Mã 0OX5073_507304_53","Oakley","6.060.000VND","115","Mỹ","mắt kính Oakley tối ưu hóa đọ an toàn đạt hiểu quả cao. Đáp ứng các yêu cầu khắt khe của vận động viên chuyên nghiệp mang lại tầm nhìn rõ, sắc nét và trung thực nhất cho các tín đồ mê thể thao","Giao hàng từ 2–5 ngày tùy khu vực. Hỗ trợ đổi trả trong vòng 30 ngày.","1 năm","data:image/svg+xml,%3Csvg%20viewBox%3D%220%200%201199%201199%22%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%3E%3C%2Fsvg%3E","Kim loại","Tròn"
"Kính cận","Oakley Unisex – Gọng kính Nhựa – 0OY8004_80040447","Oakley","2.630.000VND","110","Mỹ","mắt kính Oakley tối ưu hóa đọ an toàn đạt hiểu quả cao. Đáp ứng các yêu cầu khắt khe của vận động viên chuyên nghiệp mang lại tầm nhìn rõ, sắc nét và trung thực nhất cho các tín đồ mê thể thao","Giao hàng từ 2–5 ngày tùy khu vực. Hỗ trợ đổi trả trong vòng 30 ngày.","1 năm","https://kinhhaitrieu.com/wp-content/uploads/2024/07/mat-kinh-oakley-0oy8029f-80290148-100-chinh-hang-1.jpg","Nhựa","Mắt mèo"
"Kính cận","Oakley Unisex – Gọng kính Nhựa – 0OY8029F_80290148","Oakley","3.060.000VND","189","Mỹ","mắt kính Oakley tối ưu hóa đọ an toàn đạt hiểu quả cao. Đáp ứng các yêu cầu khắt khe của vận động viên chuyên nghiệp mang lại tầm nhìn rõ, sắc nét và trung thực nhất cho các tín đồ mê thể thao","Giao hàng từ 2–5 ngày tùy khu vực. Hỗ trợ đổi trả trong vòng 30 ngày.","1 năm","https://kinhhaitrieu.com/wp-content/uploads/2024/07/mat-kinh-oakley-0oy8004-80040447-100-chinh-hang-1.jpg","Nhựa","Mắt mèo"
"Kính cận","Oakley Unisex – Gọng kính Nhựa – Mã 0OX8096_809606_55","Oakley","5.090.000VND","148","Mỹ","mắt kính Oakley tối ưu hóa đọ an toàn đạt hiểu quả cao. Đáp ứng các yêu cầu khắt khe của vận động viên chuyên nghiệp mang lại tầm nhìn rõ, sắc nét và trung thực nhất cho các tín đồ mê thể thao","Giao hàng từ 2–5 ngày tùy khu vực. Hỗ trợ đổi trả trong vòng 30 ngày.","1 năm","https://kinhhaitrieu.com/wp-content/uploads/2024/11/mat-kinh-oakley-0ox8096-809606-55-chinh-hang-2.jpg","Nhựa","Vuông"
"Kính cận","Oakley Unisex – Gọng Titan – Mã 0OX5151_515104_55","Oakley","6.060.000VND","184","Mỹ","mắt kính Oakley tối ưu hóa đọ an toàn đạt hiểu quả cao. Đáp ứng các yêu cầu khắt khe của vận động viên chuyên nghiệp mang lại tầm nhìn rõ, sắc nét và trung thực nhất cho các tín đồ mê thể thao","Giao hàng từ 2–5 ngày tùy khu vực. Hỗ trợ đổi trả trong vòng 30 ngày.","1 năm","https://kinhhaitrieu.com/wp-content/uploads/2023/11/OAKLEY-0OX5151_515104_55-2.jpg","Titan","Tròn"
